1030	-3205332.884	-1348832.347	5929677.945	6152.027332	2292.486037	3847.208662
1035	-3174523.926	-1337349.368	5948823.03	6171.52441	2300.694205	3810.805824
1040	-3143617.955	-1325825.523	5967785.811	6190.832231	2308.831791	3774.287417
1045	-3112615.92	-1314261.168	5986565.713	6209.950221	2316.898552	3737.654562
1050	-3081518.77	-1302656.656	6005162.168	6228.877812	2324.894248	3700.90838
1055	-3050327.46	-1291012.344	6023574.61	6247.614442	2332.818641	3664.049998
1060	-3019042.945	-1279328.589	6041802.482	6266.159552	2340.671495	3627.080546
1065	-2987666.184	-1267605.749	6059845.232	6284.512593	2348.452575	3590.001156
1070	-2956198.14	-1255844.183	6077702.313	6302.67302	2356.161651	3552.812963
1075	-2924639.776	-1244044.253	6095373.182	6320.640293	2363.798493	3515.517107
1080	-2892992.06	-1232206.319	6112857.306	6338.413879	2371.362874	3478.11473
1085	-2861255.961	-1220330.745	6130154.154	6355.993251	2378.854568	3440.606976
1090	-2829432.452	-1208417.895	6147263.202	6373.377887	2386.273354	3402.994994
1095	-2797522.508	-1196468.133	6164183.932	6390.567273	2393.61901	3365.279935
1100	-2765527.105	-1184481.827	6180915.832	6407.560898	2400.89132	3327.462953
1105	-2733447.226	-1172459.343	6197458.394	6424.35826	2408.090066	3289.545205
1110	-2701283.851	-1160401.049	6213811.118	6440.958861	2415.215035	3251.527851
1115	-2669037.966	-1148307.316	6229973.508	6457.36221	2422.266016	3213.412053
1120	-2636710.558	-1136178.513	6245945.076	6473.567822	2429.242799	3175.198978
1125	-2604302.618	-1124015.012	6261725.338	6489.575217	2436.145179	3136.889792
1130	-2571815.137	-1111817.185	6277313.816	6505.383922	2442.97295	3098.485667
1135	-2539249.111	-1099585.407	6292710.038	6520.99347	2449.72591	3059.987776
1140	-2506605.535	-1087320.051	6307913.539	6536.4034	2456.40386	3021.397296
1145	-2473885.41	-1075021.494	6322923.859	6551.613257	2463.006602	2982.715404
1150	-2441089.737	-1062690.111	6337740.543	6566.622591	2469.53394	2943.943281
1155	-2408219.519	-1050326.28	6352363.143	6581.43096	2475.985681	2905.082112
1160	-2375275.763	-1037930.38	6366791.218	6596.037927	2482.361636	2866.133082
1165	-2342259.476	-1025502.79	6381024.33	6610.443061	2488.661615	2827.097378
1170	-2309171.669	-1013043.891	6395062.049	6624.645937	2494.885432	2787.976192
1175	-2276013.355	-1000554.063	6408903.951	6638.646136	2501.032904	2748.770715
1180	-2242785.547	-988033.6896	6422549.618	6652.443247	2507.103849	2709.482144
1185	-2209489.261	-975483.1528	6435998.636	6666.036862	2513.098089	2670.111674
1190	-2176125.518	-962902.8369	6449250.6	6679.426581	2519.015445	2630.660505
1195	-2142695.336	-950293.1267	6462305.109	6692.61201	2524.855744	2591.129838
1200	-2109199.739	-937654.4081	6475161.768	6705.592762	2530.618813	2551.520877
1205	-2075639.75	-924987.0676	6487820.189	6718.368453	2536.304482	2511.834827
1210	-2042016.397	-912291.4926	6500279.99	6730.93871	2541.912584	2472.072896
1215	-2008330.706	-899568.0713	6512540.793	6743.303161	2547.442952	2432.236293
1220	-1974583.709	-886817.1929	6524602.23	6755.461445	2552.895423	2392.32623
1225	-1940776.436	-874039.2472	6536463.935	6767.413203	2558.269837	2352.343921
1230	-1906909.921	-861234.6249	6548125.551	6779.158086	2563.566035	2312.290582
1235	-1872985.2	-848403.7175	6559586.725	6790.695748	2568.783859	2272.167429
1240	-1839003.31	-835546.9172	6570847.111	6802.025851	2573.923157	2231.975682
1245	-1804965.288	-822664.617	6581906.369	6813.148063	2578.983776	2191.716563
1250	-1770872.176	-809757.2108	6592764.166	6824.062058	2583.965566	2151.391296
1255	-1736725.015	-796825.093	6603420.174	6834.767515	2588.868381	2111.001104
1260	-1702524.849	-783868.6588	6613874.071	6845.264122	2593.692075	2070.547216
1265	-1668272.723	-770888.3043	6624125.542	6855.55157	2598.436506	2030.03086
1270	-1633969.683	-757884.4261	6634174.278	6865.62956	2603.101534	1989.453267
1275	-1599616.777	-744857.4216	6644019.975	6875.497795	2607.68702	1948.815669
1280	-1565215.055	-731807.6887	6653662.336	6885.155986	2612.192831	1908.119299
1285	-1530765.567	-718735.6263	6663101.072	6894.603852	2616.618832	1867.365394
1290	-1496269.367	-705641.6336	6672335.896	6903.841117	2620.964893	1826.555191
1295	-1461727.508	-692526.1108	6681366.532	6912.867509	2625.230886	1785.689929
1300	-1427141.044	-679389.4584	6690192.706	6921.682766	2629.416687	1744.770846
1305	-1392511.032	-666232.0778	6698814.153	6930.28663	2633.52217	1703.799187
1310	-1357838.53	-653054.3708	6707230.612	6938.67885	2637.547217	1662.776192
1315	-1323124.597	-639856.7399	6715441.831	6946.859181	2641.491708	1621.703107
1320	-1288370.292	-626639.5882	6723447.562	6954.827384	2645.355528	1580.581178
1325	-1253576.677	-613403.3193	6731247.564	6962.583228	2649.138563	1539.411651
1330	-1218744.814	-600148.3374	6738841.601	6970.126487	2652.840703	1498.195775
1335	-1183875.767	-586875.0472	6746229.446	6977.45694	2656.46184	1456.934798
1340	-1148970.6	-573583.8541	6753410.876	6984.574375	2660.001866	1415.629972
1345	-1114030.379	-560275.1639	6760385.675	6991.478585	2663.460679	1374.282547
1350	-1079056.17	-546949.3829	6767153.633	6998.16937	2666.838177	1332.893777
1355	-1044049.041	-533606.9178	6773714.546	7004.646535	2670.134262	1291.464915
1360	-1009010.061	-520248.1761	6780068.217	7010.909892	2673.348836	1249.997216
1365	-973940.2986	-506873.5655	6786214.455	7016.95926	2676.481807	1208.491935
1370	-938840.825	-493483.4942	6792153.076	7022.794463	2679.533081	1166.950329
1375	-903712.7112	-480078.371	6797883.9	7028.415332	2682.50257	1125.373655
1380	-868557.0292	-466658.605	6803406.756	7033.821705	2685.390187	1083.763172
1385	-833374.8519	-453224.6057	6808721.478	7039.013425	2688.195847	1042.120138
1390	-798167.2529	-439776.7832	6813827.905	7043.990342	2690.919467	1000.445814
1395	-762935.3067	-426315.5479	6818725.886	7048.752312	2693.560969	958.7414614
1400	-727680.0883	-412841.3105	6823415.272	7053.299197	2696.120273	917.0083407
1405	-692402.6734	-399354.4823	6827895.923	7057.630866	2698.597306	875.2477147
1410	-657104.1385	-385855.4747	6832167.705	7061.747194	2700.991993	833.4608465
1415	-621785.5606	-372344.6997	6836230.49	7065.648063	2703.304265	791.649
1420	-586448.0172	-358822.5695	6840084.156	7069.333359	2705.534054	749.8134398
1425	-551092.5865	-345289.4968	6843728.587	7072.802977	2707.681294	707.9554311
1430	-515720.3471	-331745.8943	6847163.675	7076.056817	2709.745922	666.0762397
1435	-480332.3781	-318192.1753	6850389.316	7079.094785	2711.727877	624.177132
1440	-444929.7591	-304628.7534	6853405.415	7081.916795	2713.627101	582.2593751
1445	-409513.5702	-291056.0423	6856211.881	7084.522766	2715.443538	540.3242365
1450	-374084.8917	-277474.4561	6858808.631	7086.912623	2717.177135	498.3729842
1455	-338644.8043	-263884.4091	6861195.586	7089.086299	2718.82784	456.4068867
1460	-303194.3891	-250286.3159	6863372.677	7091.043732	2720.395606	414.4272128
1465	-267734.7275	-236680.5913	6865339.838	7092.784867	2721.880386	372.4352318
1470	-232266.901	-223067.6504	6867097.011	7094.309655	2723.282137	330.4322132
1475	-196791.9916	-209447.9084	6868644.144	7095.618055	2724.600818	288.4194269
1480	-161311.0812	-195821.7808	6869981.191	7096.710029	2725.836391	246.3981429
1485	-125825.252	-182189.6831	6871108.113	7097.585549	2726.988819	204.3696315
1490	-90335.58647	-168552.0312	6872024.877	7098.244592	2728.058069	162.3351631
1495	-54843.16693	-154909.2411	6872731.457	7098.68714	2729.044109	120.2960081
1500	-19349.07592	-141261.7288	6873227.832	7098.913183	2729.946913	78.25343728
1505	16145.60404	-127609.9107	6873513.988	7098.922716	2730.766452	36.20872109
1510	51639.7904	-113954.2031	6873589.918	7098.715743	2731.502704	-5.836869844
1515	87132.40065	-100295.0225	6873455.62	7098.292272	2732.155647	-47.882065
1520	122622.3523	-86632.78555	6873111.1	7097.652318	2732.725263	-89.9255939
1525	158108.5631	-72967.90882	6872556.369	7096.795901	2733.211535	-131.9661862
1530	193589.9506	-59300.80912	6871791.445	7095.72305	2733.61445	-174.0025718
1535	229065.4329	-45631.90327	6870816.352	7094.433798	2733.933997	-216.0334805
1540	264533.928	-31961.60812	6869631.121	7092.928186	2734.170165	-258.0576427
1545	299994.3542	-18290.34059	6868235.789	7091.206261	2734.322949	-300.0737886
1550	335445.6302	-4618.517605	6866630.399	7089.268075	2734.392345	-342.0806491
1555	370886.6746	9053.443883	6864815	7087.113688	2734.378351	-384.076955
1560	406316.4068	22725.12693	6862789.649	7084.743166	2734.280968	-426.0614377
1565	441733.7462	36396.11459	6860554.408	7082.156581	2734.100199	-468.0328288
1570	477137.6126	50065.98995	6858109.345	7079.354012	2733.83605	-509.9898602
1575	512526.9265	63734.33613	6855454.535	7076.335543	2733.488528	-551.9312646
1580	547900.6084	77400.73629	6852590.06	7073.101267	2733.057645	-593.8557747
1585	583257.5796	91064.77366	6849516.008	7069.651281	2732.543412	-635.7621239
1590	618596.7619	104726.0315	6846232.471	7065.985689	2731.945847	-677.6490462
1595	653917.0774	118384.0933	6842739.552	7062.104602	2731.264966	-719.5152759
1600	689217.4489	132038.5424	6839037.355	7058.008138	2730.50079	-761.3595481
1605	724496.8	145688.9624	6835125.995	7053.696419	2729.653341	-803.1805985
1610	759754.0546	159334.937	6831005.59	7049.169576	2728.722645	-844.9771635
1615	794988.1374	172976.0501	6826676.266	7044.427744	2727.70873	-886.7479802
1620	830197.9739	186611.8857	6822138.155	7039.471066	2726.611625	-928.4917863
1625	865382.4902	200242.0278	6817391.395	7034.29969	2725.431364	-970.2073206
1630	900540.6133	213866.0608	6812436.131	7028.913771	2724.167981	-1011.893322
1635	935671.2707	227483.5691	6807272.513	7023.313471	2722.821513	-1053.548532
1640	970773.3909	241094.1375	6801900.699	7017.498957	2721.392002	-1095.171691
1645	1005845.903	254697.3508	6796320.852	7011.470402	2719.879489	-1136.76154
1650	1040887.739	268292.7941	6790533.141	7005.227985	2718.284019	-1178.316824
1655	1075897.827	281880.0528	6784537.744	6998.771894	2716.60564	-1219.836287
1660	1110875.102	295458.7124	6778334.84	6992.102319	2714.844401	-1261.318672
1665	1145818.495	309028.3588	6771924.621	6985.219459	2713.000355	-1302.762727
1670	1180726.941	322588.5781	6765307.279	6978.123518	2711.073556	-1344.167198
1675	1215599.375	336138.9565	6758483.017	6970.814708	2709.064061	-1385.530833
1680	1250434.734	349679.0809	6751452.041	6963.293244	2706.97193	-1426.852382
1685	1285231.954	363208.5382	6744214.565	6955.559349	2704.797224	-1468.130595
1690	1319989.974	376726.9157	6736770.809	6947.613254	2702.540009	-1509.364223
1695	1354707.733	390233.8009	6729120.999	6939.455192	2700.20035	-1550.55202
1700	1389384.173	403728.7819	6721265.368	6931.085407	2697.778316	-1591.692739
1705	1424018.235	417211.4469	6713204.152	6922.504146	2695.27398	-1632.785134
1710	1458608.862	430681.3846	6704937.599	6913.711662	2692.687416	-1673.827964
1715	1493155	444138.1841	6696465.958	6904.708218	2690.018699	-1714.819985
1720	1527655.593	457581.4348	6687789.486	6895.494078	2687.267909	-1755.759956
1725	1562109.59	471010.7266	6678908.447	6886.069517	2684.435126	-1796.646638
