0.00000000000000000000 	-6386965.79057293000000000000 	-2444576.17039903000000000000 	-688229.54585648600000000000 	-665.45278463035800000000 	-403.31123622900400000000 	7578.34851116572000000000
5.00000000000000000000 	-6390194.90461065000000000000 	-2446555.15727538000000000000 	-650327.39313802600000000000 	-626.18951348988400000000 	-388.28148617577400000000 	7582.47364660043000000000
10.00000000000000000000 	-6393227.65355554000000000000 	-2448458.96536843000000000000 	-612405.19879255900000000000 	-586.90695099814900000000 	-373.23980071643300000000 	7586.36514103628000000000
15.00000000000000000000 	-6396063.94400383000000000000 	-2450287.53616859000000000000 	-574464.13133287500000000000 	-547.60631845019500000000 	-358.18664689539700000000 	7590.02287259235000000000
20.00000000000000000000 	-6398703.68865978000000000000 	-2452040.81350240000000000000 	-536505.35986260300000000000 	-508.28883776161100000000 	-343.12249209453500000000 	7593.44672681516000000000
25.00000000000000000000 	-6401146.80633868000000000000 	-2453718.74353407000000000000 	-498530.05403906200000000000 	-468.95573142799800000000 	-328.04780401990300000000 	7596.63659668245000000000
30.00000000000000000000 	-6403393.22196968000000000000 	-2455321.27476715000000000000 	-460539.38403609700000000000 	-429.60822248440100000000 	-312.96305068874900000000 	7599.59238260681000000000
35.00000000000000000000 	-6405442.86659837000000000000 	-2456848.35804604000000000000 	-422534.52050689400000000000 	-390.24753446471000000000 	-297.86870041677000000000 	7602.31399243923000000000
40.00000000000000000000 	-6407295.67738916000000000000 	-2458299.94655741000000000000 	-384516.63454678300000000000 	-350.87489136102000000000 	-282.76522180559900000000 	7604.80134147257000000000
45.00000000000000000000 	-6408951.59762750000000000000 	-2459675.99583164000000000000 	-346486.89765601700000000000 	-311.49151758293700000000 	-267.65308373050100000000 	7607.05435244493000000000
50.00000000000000000000 	-6410410.57672183000000000000 	-2460976.46374415000000000000 	-308446.48170253800000000000 	-272.09863791682700000000 	-252.53275532824600000000 	7609.07295554298000000000
55.00000000000000000000 	-6411672.57020538000000000000 	-2462201.31051667000000000000 	-270396.55888472800000000000 	-232.69747748500000000000 	-237.40470598513700000000 	7610.85708840522000000000
60.00000000000000000000 	-6412737.53973775000000000000 	-2463350.49871846000000000000 	-232338.30169413800000000000 	-193.28926170480200000000 	-222.26940532515600000000 	7612.40669612520000000000
65.00000000000000000000 	-6413605.45310629000000000000 	-2464423.99326747000000000000 	-194272.88287820800000000000 	-153.87521624762600000000 	-207.12732319820000000000 	7613.72173125469000000000
70.00000000000000000000 	-6414276.28422723000000000000 	-2465421.76143143000000000000 	-156201.47540296800000000000 	-114.45656699781300000000 	-191.97892966837100000000 	7614.80215380687000000000
75.00000000000000000000 	-6414750.01314670000000000000 	-2466343.77282891000000000000 	-118125.25241572000000000000 	-75.03454001143850000000 	-176.82469500228200000000 	7615.64793125938000000000
80.00000000000000000000 	-6415026.62604142000000000000 	-2467189.99943031000000000000 	-80045.38720771330000000000 	-35.61036147496550000000 	-161.66508965735600000000 	7616.25903855746000000000
85.00000000000000000000 	-6415106.11521932000000000000 	-2467960.41555874000000000000 	-41963.05317679210000000000 	3.81474233623493000000 	-146.50058427006200000000 	7616.63545811691000000000
90.00000000000000000000 	-6414988.47911981000000000000 	-2468654.99789094000000000000 	-3879.42379004162000000000 	43.23954509952560000000 	-131.33164964407300000000 	7616.77717982710000000000
95.00000000000000000000 	-6414673.72231395000000000000 	-2469273.72545804000000000000 	34204.32745359080000000000 	82.66282048680420000000 	-116.15875673829400000000 	7616.68420105385000000000
100.00000000000000000000 	-6414161.85550439000000000000 	-2469816.57964635000000000000 	72287.02706068390000000000 	122.08334220648200000000 	-100.98237665473600000000 	7616.35652664225000000000
